timestamp,RPM,Vibration_X,Vibration_Y,Vibration_Z,Temperature,Current_A,Pressure_PSI
26.1452,1780.79,-0.6895,-0.7587,0.3665,76.07,19.341,63.56
26.1552,1780.46,-0.6078,0.0786,-0.2818,76.07,18.177,67.95
26.1652,1780.12,0.6491,1.175,0.6065,75.98,19.748,68.48
26.1752,1779.78,0.8321,0.0246,-0.2709,75.99,20.226,65.8
26.1852,1779.44,-0.7323,-1.4619,0.415,76.08,18.787,65.82
26.1952,1779.1,-0.3699,0.4483,-0.3185,76.14,18.846,69.2
26.2052,1778.75,1.081,0.9324,0.2822,76.41,19.534,66.25
26.2152,1778.4,1.0425,-0.4765,-0.3589,76.33,20.047,66.24
26.2252,1778.05,-0.8447,-1.3331,0.2472,76.34,19.306,69.09
26.2352,1777.69,-0.3817,0.168,-0.3612,76.49,18.689,66.26
26.2452,1777.33,0.9929,1.8121,0.004,76.63,19.196,65.71
26.2553,1776.97,0.5457,-0.1404,-0.2899,76.43,18.783,67.92
26.2653,1776.61,-0.4491,-0.8555,0.3359,76.42,18.96,65.56
26.2753,1776.24,-0.5937,0.475,-0.4045,76.56,19.139,66.41
26.2853,1775.88,0.7374,0.7287,0.387,76.84,18.823,64.87
26.2953,1775.5,0.6584,-0.2539,-0.569,76.9,18.896,67.11
26.3053,1775.13,-0.7814,-0.8613,0.6432,76.85,19.319,66.77
26.3153,1774.75,-0.6624,0.1398,-0.3692,76.74,19.386,68.03
26.3253,1774.37,0.9297,1.3702,0.3318,76.95,18.563,68.2
26.3353,1773.99,0.8939,-0.1776,-0.4984,77.01,19.47,67.48
26.3453,1773.6,-0.3607,-0.6652,0.357,76.91,19.077,67.3
26.3553,1773.22,-0.4781,0.2498,-0.1453,76.88,19.625,66.4
26.3653,1772.83,0.928,0.853,0.5086,76.9,19.651,67.41
26.3753,1772.43,1.0811,-0.4452,-0.225,76.94,18.985,65.04
26.3853,1772.04,-1.1807,-0.7678,0.435,76.84,19.561,62.94
26.3953,1771.64,-0.6784,-0.1017,-0.4067,76.77,18.832,68.37
26.4053,1771.24,1.4138,0.6089,0.1353,76.59,19.909,67.21
26.4153,1770.83,0.7314,-0.3336,-0.3829,76.69,18.844,66.36
26.4253,1770.42,-1.1254,-1.2359,0.3173,76.64,19.416,67.96
26.4353,1770.02,-0.9916,0.3584,-0.1952,76.68,19.143,65.33
26.4453,1769.6,0.5443,1.3608,0.3989,76.81,18.724,65.54
26.4553,1769.19,0.5596,-0.4952,-0.1105,76.82,19.68,65.04
26.4653,1768.77,-0.9824,-1.592,0.5319,76.8,18.919,67.36
26.4753,1768.35,-1.2158,0.8687,-0.4206,76.8,18.372,64.28
26.4853,1767.93,0.8761,0.8737,0.0828,76.8,17.777,65.67
26.4953,1767.5,1.0638,-0.6228,-0.1441,76.91,18.777,66.99
26.5053,1767.07,-1.1438,-0.8463,0.5557,76.93,19.899,64.41
26.5153,1766.64,-0.3364,0.2625,-0.5567,76.86,19.836,65.19
26.5253,1766.21,1.0248,1.1056,0.578,76.96,18.844,63.19
26.5353,1765.77,1.1005,-0.2384,-0.2942,77.07,19.012,67.41
26.5453,1765.34,-1.0689,-0.8498,0.3755,76.92,18.963,65.39
26.5553,1764.9,-0.534,0.2763,-0.1091,77.06,18.525,64.96
26.5653,1764.45,0.5441,1.4999,0.5529,77.08,18.713,64.61
26.5753,1764.0,1.0565,-0.8941,-0.2534,77.1,19.674,65.63
26.5853,1763.56,-0.8202,-0.9291,0.4219,77.18,19.432,63.98
26.5953,1763.1,-0.6225,0.1508,-0.2584,77.11,19.312,69.25
26.6053,1762.65,0.5191,1.4614,0.2907,77.19,18.504,63.03
26.6153,1762.19,0.519,-0.3257,-0.3589,77.14,19.218,65.67
26.6253,1761.73,-0.6926,-1.2857,0.2152,76.98,18.012,66.77
26.6353,1761.27,-1.071,0.5275,-0.4004,76.86,19.581,64.91
26.6453,1760.81,1.0108,1.34,0.2953,76.91,19.285,66.48
26.6553,1760.34,0.3754,-0.2018,-0.4455,76.8,18.479,65.14
26.6653,1759.87,-0.6174,-1.3733,0.3706,76.95,19.956,68.25
26.6753,1759.4,-1.1544,0.2418,-0.3985,77.05,18.245,64.82
26.6853,1758.92,1.0376,1.114,0.4251,77.17,19.404,62.67
26.6953,1758.45,0.9713,-0.3736,-0.593,77.17,19.413,64.23
26.7053,1757.97,-1.0809,-0.9267,0.3326,77.18,18.511,67.02
26.7153,1757.48,-0.6081,-0.14,-0.3297,77.04,19.108,66.0
26.7253,1757.0,0.95,1.1969,0.3027,77.13,18.304,67.57
26.7353,1756.51,0.62,-0.4368,-0.3751,77.15,17.695,67.38
26.7453,1756.02,-1.1745,-1.3221,0.1113,77.19,18.58,65.41
26.7554,1755.53,-1.3695,0.1791,-0.2955,77.34,18.801,65.62
26.7654,1755.03,0.9768,1.058,0.446,77.27,19.427,65.54
26.7754,1754.54,0.3103,-1.2655,-0.2747,77.24,19.135,69.0
26.7854,1754.04,-0.8433,-1.2861,0.5044,77.25,19.143,67.2
26.7954,1753.53,-0.8577,0.1468,-0.3182,77.14,18.585,69.1
26.8054,1753.03,1.0756,1.2431,0.4202,77.11,18.823,67.42
26.8154,1752.52,0.6871,-0.5676,-0.3248,77.14,18.618,66.12
26.8254,1752.01,-0.9707,-1.1628,0.4512,77.09,18.466,64.7
26.8354,1751.5,-0.5571,0.7523,-0.5846,77.21,18.777,66.48
26.8454,1750.98,0.9724,1.3567,0.2138,77.04,19.107,65.88
26.8554,1750.46,0.8706,-0.1416,-0.1097,77.14,18.779,65.97
26.8654,1749.94,-0.7311,-1.2322,-0.0215,77.19,18.899,65.77
26.8754,1749.42,-1.2354,0.5034,-0.3685,77.11,19.404,62.8
26.8854,1748.9,1.0988,1.0479,0.5232,77.0,18.801,67.88
26.8954,1748.37,0.9574,-0.4172,-0.3612,76.78,18.38,65.91
26.9054,1747.84,-1.1768,-1.003,0.2863,76.69,19.324,63.52
26.9154,1747.31,-0.8459,0.2194,-0.3275,76.78,19.17,66.44
26.9254,1746.77,0.8599,1.4778,0.2938,76.75,19.197,64.4
26.9354,1746.23,0.7313,-0.4091,-0.342,76.86,19.341,66.52
26.9454,1745.69,-0.7715,-0.9491,0.244,76.78,19.252,66.97
26.9554,1745.15,-0.3412,0.7334,-0.1801,76.83,19.033,67.26
26.9654,1744.61,1.1961,1.3606,0.5598,76.75,20.21,65.07
26.9754,1744.06,0.3759,-0.7222,-0.3661,76.63,18.367,65.18
26.9854,1743.51,-0.6849,-0.9906,0.138,76.61,18.711,64.73
26.9954,1742.96,-0.3699,0.5831,-0.4244,76.53,19.483,64.29
27.0054,1742.41,0.9875,1.3238,0.3181,76.36,19.066,65.38
27.0154,1741.85,1.0948,-0.6492,-0.2697,76.33,19.369,64.97
27.0254,1741.29,-0.2677,-1.2642,0.1942,76.32,19.07,64.12
27.0354,1740.73,-0.4594,0.62,-0.4607,76.44,19.667,63.5
27.0454,1740.16,0.9461,0.9085,0.4218,76.51,18.471,65.44
27.0554,1739.6,1.079,-0.4467,-0.2042,76.62,19.641,64.64
27.0654,1739.03,-0.8278,-0.7041,0.2516,76.68,19.551,63.62
27.0754,1738.46,-0.7572,0.3603,-0.5447,76.7,18.355,66.93
27.0854,1737.89,0.7657,0.9154,0.8372,76.56,19.27,67.98
27.0954,1737.31,1.2324,-0.5921,-0.227,76.56,18.929,66.85
27.1054,1736.73,-1.1166,-1.0129,0.3043,76.6,18.642,64.42
27.1154,1736.15,-0.3026,0.0399,-0.2138,76.73,17.996,65.67
27.1254,1735.57,1.0209,1.0333,0.3254,76.78,18.429,67.94
27.1354,1734.99,0.3414,-0.2903,-0.2138,76.89,19.284,63.65
27.1454,1734.4,-0.7605,-0.7694,0.3676,76.77,19.332,66.5
27.1554,1733.81,-1.3902,0.5409,-0.3299,76.72,18.814,63.27
27.1654,1733.22,1.0583,0.9147,0.3264,76.74,19.323,67.81
27.1754,1732.62,1.0247,-0.0798,-0.5604,76.84,19.382,64.66
27.1854,1732.03,-1.0483,-1.1671,0.6339,76.81,18.981,68.73
27.1954,1731.43,-0.7209,0.066,-0.4842,76.78,18.538,68.09
27.2054,1730.83,1.4567,1.0482,0.1388,76.84,19.114,65.17
27.2154,1730.22,0.6052,-0.0158,-0.3746,76.7,19.132,64.17
27.2254,1729.62,-1.188,-1.0489,0.1983,76.85,19.22,65.57
27.2354,1729.01,-0.3114,0.3789,-0.3502,76.74,19.31,64.92
27.2454,1728.4,1.459,1.4985,0.4454,76.53,18.191,64.8
27.2555,1727.79,0.7559,-0.734,-0.1928,76.52,18.612,62.77
27.2655,1727.17,-0.5666,-1.4096,0.4642,76.67,17.912,64.75
27.2755,1726.56,-0.3513,-0.0274,-0.3876,76.71,19.23,63.47
27.2855,1725.94,0.6471,1.1804,0.3491,76.77,18.745,66.12
27.2955,1725.32,0.607,-0.3353,-0.2803,76.75,19.061,66.67
27.3055,1724.69,-0.5005,-0.7005,0.0777,76.72,18.102,66.55
27.3155,1724.07,-0.246,0.4383,-0.2556,76.55,19.535,65.42
27.3255,1723.44,1.0384,0.9841,0.1224,76.3,18.232,63.88
27.3355,1722.81,0.4865,-0.3773,-0.0348,76.31,19.211,65.16
27.3455,1722.18,-0.2733,-1.0547,0.28,76.42,18.877,66.19
27.3555,1721.54,-0.9086,-0.0397,-0.3683,76.44,18.718,64.16
27.3655,1720.91,0.7687,1.7607,0.2249,76.48,18.672,65.24
27.3755,1720.27,0.8509,-0.2486,-0.4347,76.62,18.482,64.96
27.3855,1719.63,-0.4028,-1.0295,0.6812,76.64,19.443,67.38
27.3955,1718.98,-0.4909,0.5328,-0.1989,76.61,18.796,66.33
27.4055,1718.34,0.9933,1.2583,0.1074,76.51,18.15,66.09
27.4155,1717.69,0.885,-0.4145,-0.114,76.69,18.587,62.55
27.4255,1717.04,-0.8556,-1.2377,0.5184,76.72,18.837,65.31
27.4355,1716.39,-0.5775,0.5296,-0.3814,76.61,19.216,64.64
27.4455,1715.73,0.1096,1.1753,0.3851,76.47,18.459,64.77
27.4555,1715.08,0.6548,-0.5826,-0.3412,76.58,18.487,62.7
27.4655,1714.42,-0.7959,-0.723,0.6347,76.46,18.762,63.26
27.4755,1713.76,-1.088,0.4539,-0.4581,76.62,19.181,64.73
27.4855,1713.1,0.984,1.2592,0.3604,76.33,18.054,66.68
27.4955,1712.43,0.6802,-0.0329,-0.4025,76.45,18.986,63.89
27.5055,1711.77,-0.3412,-1.0702,0.1232,76.48,18.495,64.33
27.5155,1711.1,-0.2685,0.4605,-0.0092,76.48,18.559,67.56
27.5255,1710.43,0.7279,1.2771,0.1606,76.44,19.716,64.07
27.5355,1709.75,0.694,-0.5629,-0.3046,76.61,18.611,64.72
27.5455,1709.08,-0.8896,-1.06,0.0763,76.66,19.081,64.62
27.5555,1708.4,-0.8737,0.4134,-0.3971,76.55,19.057,62.71
27.5655,1707.72,0.9257,0.8334,0.4004,76.36,18.102,65.76
27.5755,1707.04,0.5095,0.197,-0.4607,76.36,17.763,64.01
27.5855,1706.36,-1.2062,-1.4231,0.4248,76.34,19.09,64.53
27.5955,1705.67,-0.5491,0.0583,-0.377,76.17,18.132,65.43
27.6055,1704.98,1.0556,1.3988,0.5104,76.14,17.836,67.74
27.6155,1704.3,0.4935,-0.2048,-0.132,76.07,19.175,62.4
27.6255,1703.6,-0.5979,-1.3256,0.2481,76.05,18.146,65.96
27.6355,1702.91,-0.9231,0.5353,-0.3244,76.1,18.264,65.94
27.6455,1702.22,0.9422,1.4349,0.3633,76.23,19.631,63.32
27.6555,1701.52,0.9786,-0.3914,-0.2427,76.31,17.808,65.75
27.6655,1700.82,-0.8761,-0.4172,0.3376,76.21,18.004,67.2
27.6755,1700.12,-0.5949,-0.0468,-0.3067,76.23,18.396,63.46
27.6855,1699.41,0.7108,1.2392,0.2985,76.22,18.499,64.92
27.6955,1698.71,0.6712,-0.0929,-0.3176,76.07,18.167,65.18
27.7055,1698.0,-0.9273,-0.8418,0.5294,76.09,18.028,65.41
27.7155,1697.29,-0.953,0.3338,-0.2376,76.25,19.356,65.44
27.7255,1696.58,0.8122,0.9909,0.4395,76.24,18.726,64.7
27.7355,1695.87,0.2633,-0.2742,-0.2257,76.06,18.881,65.07
27.7455,1695.15,-1.0123,-0.8584,0.3109,76.04,18.514,63.03
27.7556,1694.44,-0.8122,0.5362,-0.286,75.9,18.721,64.49
27.7656,1693.72,0.7878,1.3212,0.1709,75.97,19.036,63.46
27.7756,1693.0,0.6531,-0.6407,-0.1431,76.0,18.066,62.63
27.7856,1692.27,-0.8829,-1.117,-0.0842,75.97,18.69,63.49
27.7956,1691.55,-0.5806,0.1513,-0.3462,75.91,18.899,64.56
27.8056,1690.82,1.1265,0.9624,0.5041,75.87,19.317,64.65
27.8156,1690.09,0.5283,-0.1328,-0.5373,75.85,19.512,62.01
27.8256,1689.36,-1.2248,-1.0307,0.3925,75.76,18.567,62.73
27.8356,1688.63,-1.0347,1.0387,-0.4345,75.6,19.095,64.98
27.8456,1687.9,0.7174,1.1049,0.2769,75.7,17.184,65.26
27.8556,1687.16,0.6153,-0.3724,-0.1901,75.64,19.289,65.16
27.8656,1686.43,-1.0942,-1.0289,0.3615,75.64,18.144,66.21
27.8756,1685.69,-1.1085,0.2281,-0.6368,75.65,18.38,64.89
27.8856,1684.94,0.7261,1.0398,0.185,75.66,18.714,63.35
27.8956,1684.2,0.773,-0.106,-0.185,75.53,18.411,64.16
27.9056,1683.46,-0.6841,-1.0246,0.3984,75.34,18.579,66.32
27.9156,1682.71,-0.8846,0.1899,-0.0687,75.26,19.268,67.72
27.9256,1681.96,0.7384,0.8206,0.5831,75.29,18.276,64.57
27.9356,1681.21,0.4382,-0.5011,-0.3819,75.2,17.918,64.72
27.9456,1680.46,-0.8714,-1.0322,0.7058,75.14,19.362,64.54
27.9556,1679.7,-0.9695,0.6873,-0.3265,75.34,18.712,63.77
27.9656,1678.95,1.0336,0.7144,0.1856,75.14,19.403,65.16
27.9756,1678.19,0.178,-0.4691,-0.4248,75.04,18.867,65.03
27.9856,1677.43,-0.9692,-1.0122,-0.0089,75.22,17.767,64.45
27.9956,1676.67,-0.6223,-0.0689,-0.0884,75.2,18.745,63.13
28.0056,1675.91,0.9161,0.8387,0.5684,75.11,17.923,61.51
28.0156,1675.14,1.5193,-0.5598,-0.4814,75.21,18.412,64.79
28.0256,1674.38,-0.7557,-1.2449,0.2947,75.19,18.364,64.0
28.0356,1673.61,-1.0115,0.4381,-0.3143,75.14,17.587,62.77
28.0456,1672.84,0.8317,1.0046,0.1844,75.14,17.982,62.06
28.0556,1672.07,0.1762,-0.5292,-0.5915,75.06,19.485,64.24
28.0656,1671.3,-0.8841,-0.9365,0.2965,74.94,18.495,61.07
28.0756,1670.52,-0.9578,0.8214,-0.376,74.91,18.281,63.96
28.0856,1669.74,1.1342,1.4521,0.2694,74.79,19.268,64.41
28.0956,1668.97,0.5418,-0.8717,-0.2941,74.78,18.157,64.28
28.1056,1668.19,-0.8943,-0.8968,0.5417,74.8,18.303,62.83
28.1156,1667.41,-0.8961,0.3468,-0.3726,74.87,18.837,61.4
28.1256,1666.62,1.3805,1.0786,0.3525,74.96,18.134,64.41
28.1356,1665.84,0.6079,-0.4911,-0.2177,74.9,17.955,65.34
28.1456,1665.05,-0.3088,-1.0092,0.4096,74.93,17.194,62.91
28.1556,1664.26,-0.4588,0.4297,-0.4185,74.97,17.846,64.34
28.1656,1663.47,1.0028,0.8927,0.3406,74.98,17.835,65.95
28.1756,1662.68,0.8125,-0.6162,-0.2438,74.91,18.38,63.88
28.1856,1661.89,-0.7396,-1.1483,0.1565,74.79,17.989,62.83
28.1956,1661.09,-1.2789,0.4509,-0.136,74.83,19.366,64.57
28.2056,1660.3,0.7737,1.1847,0.5401,74.64,17.751,62.29
28.2156,1659.5,0.953,-0.1793,-0.4336,74.59,18.973,61.05
28.2256,1658.7,-0.8717,-1.1572,0.354,74.32,18.376,64.24
28.2356,1657.9,-1.1198,0.4639,-0.2284,74.17,18.663,62.25
28.2456,1657.1,0.8409,1.2731,0.2427,74.07,18.625,62.33
28.2557,1656.3,1.2082,-0.1018,-0.2521,74.16,17.136,62.35
28.2657,1655.49,-0.4822,-1.0459,0.3486,74.22,18.233,62.27
28.2757,1654.68,-0.7144,0.3382,-0.5441,74.15,18.1,65.07
28.2857,1653.87,1.1413,1.0777,0.3926,74.2,17.658,65.61
28.2957,1653.06,0.5846,-0.6811,-0.4886,74.28,18.447,65.6
28.3057,1652.25,-1.3666,-1.0771,0.4642,74.25,19.069,64.33
28.3157,1651.44,-0.9707,0.5801,-0.4238,74.09,16.867,63.97
28.3257,1650.63,1.3239,1.1879,0.2988,74.05,17.929,60.78
28.3357,1649.81,0.6099,-0.4618,-0.1169,74.03,17.566,62.73
28.3457,1648.99,-0.9276,-0.9717,0.397,73.89,18.218,65.97
28.3557,1648.17,-0.7808,0.1883,-0.4843,73.91,18.012,62.14
28.3657,1647.35,1.4254,1.2008,0.1699,73.92,17.865,65.11
28.3757,1646.53,1.1774,-0.4142,-0.4118,73.95,18.506,62.73
28.3857,1645.71,-0.1881,-1.0926,0.3809,73.97,18.972,58.49
28.3957,1644.88,-0.7361,0.3046,-0.2678,74.02,19.477,63.34
28.4057,1644.06,0.942,1.0066,0.1948,73.99,17.77,64.76
28.4157,1643.23,0.2322,-0.5072,-0.4962,73.99,17.222,62.94
28.4257,1642.4,-0.4098,-0.8565,0.3631,73.94,18.405,64.47
28.4357,1641.57,-1.0363,0.2967,-0.348,73.86,18.923,59.92
28.4457,1640.74,0.9175,1.418,0.6441,73.98,18.518,60.51
28.4557,1639.9,0.3556,-0.0294,-0.3148,73.76,18.907,62.66
28.4657,1639.07,-1.0287,-1.2414,0.5922,73.83,17.984,63.38
28.4757,1638.23,-0.9347,0.4134,-0.4954,73.76,17.785,64.71
28.4857,1637.4,0.6692,0.8545,0.0837,73.66,18.14,63.47
28.4957,1636.56,0.5205,-0.4778,-0.4875,73.68,17.91,60.78
28.5057,1635.72,-1.0156,-0.5153,0.4976,73.51,18.399,62.66
28.5157,1634.88,-0.431,0.3195,-0.0556,73.41,18.545,63.14
28.5257,1634.03,0.5193,1.1047,0.2015,73.32,18.577,59.35
28.5357,1633.19,0.746,-0.2613,-0.3877,73.28,18.301,62.16
28.5457,1632.34,-0.4849,-1.2635,0.1431,73.18,18.162,61.7
28.5557,1631.5,-0.8325,0.1831,-0.5899,73.33,18.429,61.21
28.5657,1630.65,0.6344,0.7105,0.4257,73.5,17.043,63.43
28.5757,1629.8,0.6082,-0.6186,-0.2843,73.28,18.122,60.51
28.5857,1628.95,-0.4954,-1.7232,0.3191,73.32,18.036,62.9
28.5957,1628.1,-0.6179,0.5335,-0.5274,73.39,18.109,63.12
28.6057,1627.25,0.6895,1.523,0.5631,73.43,17.951,63.96
28.6157,1626.39,0.82,-0.3606,-0.3924,73.35,18.203,60.53
28.6257,1625.54,-1.1791,-1.3622,0.3968,73.31,17.693,60.08
28.6357,1624.68,-0.4692,0.237,-0.5347,73.22,18.537,62.45
28.6457,1623.82,0.9705,0.8921,0.2877,73.16,18.202,61.66
28.6557,1622.96,0.58,-0.6524,-0.2724,73.03,18.033,66.42
28.6657,1622.1,-1.099,-0.7904,0.3649,73.0,17.602,62.86
28.6757,1621.24,-0.9371,0.6007,-0.2924,72.84,18.351,61.95
28.6857,1620.38,1.0074,0.7153,0.3896,72.8,18.039,61.67
28.6957,1619.51,1.0386,-0.2171,-0.4848,72.66,17.55,60.17
28.7057,1618.65,-1.0377,-0.6211,0.3446,72.67,17.892,62.73
28.7157,1617.78,-0.5311,0.8742,-0.2977,72.59,18.228,61.62
28.7257,1616.91,0.2199,1.7178,0.3493,72.61,18.182,61.64
28.7357,1616.04,0.492,-0.6243,-0.3035,72.7,18.142,61.95
28.7457,1615.18,-0.8548,-0.2941,0.1231,72.85,17.937,62.26
28.7558,1614.3,-0.939,0.3104,-0.5116,72.58,18.396,59.04
28.7658,1613.43,0.5641,0.8507,-0.0184,72.49,18.495,62.82
28.7758,1612.56,0.4645,-0.3174,-0.1908,72.44,18.237,60.34
28.7858,1611.68,-0.7569,-1.143,0.4374,72.48,17.567,61.61
28.7958,1610.81,-0.7198,0.4991,-0.1865,72.3,17.324,63.72
28.8058,1609.93,0.1726,0.6662,0.3588,72.19,17.574,64.33
28.8158,1609.05,0.0262,-0.4592,-0.6326,72.19,18.815,58.73
28.8258,1608.18,-1.0256,-0.6734,0.1584,72.19,17.972,61.57
28.8358,1607.3,-0.5238,0.3855,-0.2866,72.21,18.886,61.66
28.8458,1606.42,0.0188,1.0289,0.3323,72.25,17.755,59.34
28.8558,1605.53,0.5099,-0.2811,-0.3451,72.27,17.679,62.83
28.8658,1604.65,-1.0004,-0.6995,0.3668,72.27,17.763,61.77
28.8758,1603.77,-0.2421,-0.0137,-0.3095,72.27,17.747,61.88
28.8858,1602.88,0.7265,1.1369,0.3292,72.32,17.398,60.33
28.8958,1602.0,0.7722,-0.4673,-0.4067,72.08,17.203,62.26
28.9058,1601.11,-0.7991,-0.9478,0.4579,72.23,18.021,62.72
28.9158,1600.22,-1.2953,0.6655,-0.375,71.99,18.29,61.44
28.9258,1599.33,1.0714,0.6896,0.1106,71.87,18.977,60.21
28.9358,1598.44,0.7194,-0.6538,-0.4256,71.84,17.53,60.73
28.9458,1597.55,-0.6879,-1.4706,0.2575,71.89,17.563,61.73
28.9558,1596.66,0.5243,0.2635,-0.1604,71.58,17.346,61.37
28.9658,1595.77,0.2147,1.318,0.303,71.57,18.287,62.36
28.9758,1594.87,1.1697,-0.4311,-0.337,71.64,18.124,60.36
28.9858,1593.98,-0.9256,-1.3191,0.1216,71.73,17.271,59.54
28.9958,1593.08,-0.5649,0.2797,-0.1908,71.65,17.25,61.87
29.0058,1592.18,0.8252,0.6107,0.2106,71.61,18.17,60.31
29.0158,1591.29,0.5225,-0.6826,-0.3232,71.53,17.878,62.24
29.0258,1590.39,-1.0092,-0.8841,0.53,71.48,18.057,60.99
29.0358,1589.49,-0.5497,0.108,-0.2314,71.37,17.229,62.15
29.0458,1588.59,0.3826,1.2581,0.0633,71.27,16.724,59.74
29.0558,1587.69,0.8724,-0.4194,-0.5727,71.3,17.218,61.34
29.0658,1586.79,-0.9621,-0.9572,0.2974,71.31,17.991,59.84
29.0758,1585.88,-0.985,0.3322,-0.4887,71.35,18.695,58.85
29.0858,1584.98,0.7017,1.1705,0.4039,71.36,17.417,59.77
29.0958,1584.08,1.0219,-0.2062,-0.3,71.42,18.762,59.87
29.1058,1583.17,-0.9967,-0.8921,0.331,71.49,18.031,62.8
29.1158,1582.26,-0.5359,0.5433,-0.4119,71.31,16.912,60.31
29.1258,1581.36,0.6163,0.9215,0.5669,71.21,17.708,58.97
29.1358,1580.45,0.8696,-0.2667,0.1209,71.18,18.025,60.95
29.1458,1579.54,-0.6294,-1.0576,0.2635,71.16,16.373,61.28
29.1558,1578.63,-0.0864,0.403,-0.2521,71.09,17.9,60.0
29.1658,1577.72,0.7818,0.9031,0.3194,71.17,18.156,60.45
29.1758,1576.81,0.8403,-0.5169,-0.3435,71.36,17.762,62.36
29.1858,1575.9,-0.8045,-1.1427,0.1795,71.36,17.524,61.97
29.1958,1574.99,-0.2497,0.5196,-0.4669,71.36,17.46,61.85
29.2058,1574.07,0.6177,1.2967,0.1335,71.43,17.423,59.24
29.2158,1573.16,0.8607,-0.1101,-0.2429,71.23,16.943,65.38
29.2258,1572.25,-0.8912,-1.2818,0.2255,71.22,17.18,62.55
29.2358,1571.33,-0.6552,0.7253,-0.6899,71.31,17.307,61.74
29.2458,1570.41,0.8597,0.8867,0.3697,71.23,17.564,59.1
29.2559,1569.5,0.7103,-0.2529,-0.3085,71.1,17.221,62.29
29.2659,1568.58,-0.8665,-1.1914,0.5045,71.07,17.057,60.15
29.2759,1567.66,-0.569,0.4388,-0.2463,71.05,17.864,60.35
29.2859,1566.74,1.3045,1.0419,0.0803,70.95,17.662,58.12
29.2959,1565.82,0.9277,-0.7745,-0.6363,71.15,17.199,59.01
29.3059,1564.9,-0.5697,-0.81,0.1937,71.09,17.714,61.34
29.3159,1563.98,-0.7675,0.74,-0.3951,70.96,17.226,62.27
29.3259,1563.06,0.5631,0.9171,0.4426,70.94,17.477,61.69
29.3359,1562.14,0.9162,-0.0636,-0.3022,71.02,17.925,61.54
29.3459,1561.22,-0.5665,-1.0068,0.4707,71.01,17.127,60.69
29.3559,1560.29,-0.1865,0.6162,-0.4992,71.05,16.835,60.28
29.3659,1559.37,0.6475,0.4033,0.445,70.95,17.341,61.12
29.3759,1558.45,0.5582,0.2008,-0.1918,71.08,16.724,62.16
29.3859,1557.52,-1.32,-0.5827,-0.003,71.13,17.259,60.79
29.3959,1556.6,-0.7435,0.3329,-0.1011,71.22,17.25,62.64
29.4059,1555.67,1.1265,0.4621,0.3133,71.24,16.15,60.84
29.4159,1554.74,0.4846,-0.3321,-0.2402,71.31,17.64,59.27
29.4259,1553.82,-0.6348,-1.3147,0.1691,71.21,17.275,60.78
29.4359,1552.89,-0.6804,0.5155,-0.1073,71.14,17.95,60.71
29.4459,1551.96,0.9235,1.0553,0.1205,71.27,17.458,60.63
29.4559,1551.03,0.2777,-0.6397,-0.1733,71.41,17.711,62.66
29.4659,1550.1,-0.8002,-0.6707,0.421,71.28,17.93,61.81
29.4759,1549.17,-1.5181,0.6059,-0.4438,71.29,17.261,58.66
29.4859,1548.24,0.7691,1.1935,0.5949,71.23,17.319,63.05
29.4959,1547.31,0.1303,-0.4024,-0.2625,71.14,16.524,56.83
29.5059,1546.38,-0.4627,-1.3021,0.395,71.16,17.923,63.75
29.5159,1545.45,-0.385,0.6492,-0.5258,71.26,17.223,60.34
29.5259,1544.52,0.9639,0.8792,0.6142,71.29,16.785,60.63
29.5359,1543.58,1.0732,-0.7522,-0.4799,71.24,17.649,60.53
29.5459,1542.65,-1.108,-0.6074,0.4498,71.28,16.182,61.65
29.5559,1541.72,-0.0915,0.9298,-0.445,71.22,17.049,60.78
29.5659,1540.79,1.1024,0.9337,0.2027,71.25,17.71,60.39
29.5759,1539.85,0.5434,0.1348,-0.177,71.37,17.029,62.81
29.5859,1538.92,-0.4814,-0.9198,0.4492,71.15,16.881,61.62
29.5959,1537.98,-0.945,0.31,-0.4856,71.21,17.024,59.32
29.6059,1537.05,0.5741,0.7836,0.4582,71.04,16.219,62.02
29.6159,1536.11,0.4293,0.0041,-0.1376,71.15,17.574,61.33
29.6259,1535.17,-0.9796,-1.1348,0.1535,71.07,17.147,59.81
29.6359,1534.24,-0.9276,0.5891,-0.0541,70.93,17.064,61.77
29.6459,1533.3,1.1872,0.7986,0.0752,70.99,17.058,60.37
29.6559,1532.36,0.5317,-0.5205,-0.3872,71.01,17.192,60.23
29.6659,1531.43,-0.7139,-0.6794,0.3651,70.89,17.503,60.03
29.6759,1530.49,-0.7792,0.3105,-0.421,70.75,17.143,56.8
29.6859,1529.55,0.2728,0.8344,0.3323,70.72,16.48,59.82
29.6959,1528.61,0.6879,-0.1224,-0.2563,70.58,17.441,61.32
29.7059,1527.67,-1.3921,-0.5348,0.2642,70.46,17.394,60.17
29.7159,1526.74,-0.6262,0.5668,-0.1672,70.46,17.24,58.31
29.7259,1525.8,0.4073,0.7691,0.2576,70.35,17.667,61.5
29.7359,1524.86,1.2005,-0.5334,-0.2568,70.38,17.136,59.77
29.7459,1523.92,-0.5437,-0.9114,0.4633,70.52,17.669,58.29
29.756,1522.98,-0.5713,0.4861,-0.1725,70.49,17.809,63.36
29.766,1522.04,1.1956,0.683,0.4088,70.49,17.389,58.59
29.776,1521.1,0.3479,-0.2252,-0.463,70.67,16.716,61.78
